query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q36074_o,4,1,710.0,429.0,10017,1265,278
query_Q36074_o,4,2,728.0,427.0,10016,538,316
query_Q36074_o,4,3,694.0,430.0,10015,468,339
query_Q36074_o,4,4,731.0,426.0,10006,415,300
query_Q36074_o,4,5,736.0,426.0,10014,391,311
