query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,4,1,754.0,424.0,10021,1281,222
query_Q3206_o,4,2,744.0,425.0,10020,505,266
query_Q3206_o,4,3,786.0,420.0,10013,509,243
query_Q3206_o,4,4,765.0,423.0,10020,416,238
query_Q3206_o,4,5,725.0,426.0,10007,438,267
