query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q21590062_o,4,1,628.0,436.0,10009,1337,407
query_Q21590062_o,4,2,641.0,435.0,10011,550,164
query_Q21590062_o,4,3,633.0,436.0,10008,488,283
query_Q21590062_o,4,4,629.0,436.0,10012,493,406
query_Q21590062_o,4,5,626.0,436.0,10000,468,451
