query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1085_o,4,1,624.0,436.0,10000,1260,252
query_Q1085_o,4,2,619.0,437.0,10002,504,299
query_Q1085_o,4,3,629.0,436.0,10011,468,305
query_Q1085_o,4,4,630.0,436.0,10005,435,239
query_Q1085_o,4,5,655.0,434.0,10016,419,298
