query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_352,5,1,22871.0,3595.0,100017,4102,10121633
query_352,5,2,23395.0,3566.0,100011,2646,9812912
query_352,5,3,23163.0,3575.0,100021,2574,9949526
query_352,5,4,23516.0,3557.0,100000,2862,9767886
query_352,5,5,23226.0,3571.0,100003,2590,9386247
