query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_145,5,1,4281.0,2992.0,100032,4421,5100290
query_145,5,2,4430.0,2987.0,100027,3306,4926378
query_145,5,3,4344.0,2989.0,100002,3129,5028464
query_145,5,4,4499.0,2985.0,100025,3034,4847575
query_145,5,5,4382.0,2988.0,100007,3148,4964245
