query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_469,3,1,252131.0,247871.0,1000000,85996,7304044
query_469,3,2,252148.0,247857.0,1000000,84117,7303547
query_469,3,3,252111.0,247892.0,1000001,84092,7303558
query_469,3,4,252126.0,247880.0,1000003,85851,7303927
query_469,3,5,252110.0,247896.0,1000003,83578,7303599
