query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_255,3,1,255295.0,247958.0,1000001,108822,36330237
query_255,3,2,255358.0,247930.0,1000003,102746,36320538
query_255,3,3,255229.0,247980.0,1000002,107034,36343135
query_255,3,4,255274.0,247972.0,1000001,101076,36332190
query_255,3,5,255218.0,247994.0,1000003,104428,36342496
