query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_352,1,1,6284.0,1130.0,10002,1559,9885574
query_352,1,2,6236.0,1156.0,10000,831,9381117
query_352,1,3,6241.0,1157.0,10000,597,8220001
query_352,1,4,6271.0,1144.0,10002,531,9892310
query_352,1,5,6215.0,1152.0,10000,512,8985478
