query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_520,1,1,2512.0,2496.0,10000,2538,34629302
query_520,1,2,2509.0,2498.0,10003,1470,34684621
query_520,1,3,2509.0,2497.0,10000,1167,34670725
query_520,1,4,2510.0,2497.0,10001,1139,34684671
query_520,1,5,2511.0,2497.0,10002,1213,34656978
