query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_147,6,1,45783.0,45430.0,1000018,34937,4790629
query_147,6,2,45797.0,45428.0,1000001,34046,4781953
query_147,6,3,45783.0,45430.0,1000018,33285,4789204
query_147,6,4,45809.0,45428.0,1000020,33452,4791814
query_147,6,5,45807.0,45428.0,1000009,33125,4816355
