query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_613,6,1,188930.0,38595.0,1000000,40781,4441790
query_613,6,2,189469.0,38569.0,1000015,39441,4201888
query_613,6,3,187259.0,38675.0,1000005,39345,4210092
query_613,6,4,187127.0,38683.0,1000007,39381,4154799
query_613,6,5,189065.0,38586.0,1000003,39418,4033925
