query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1904_o,6,1,120930.0,37729.0,1000012,31576,4917
query_Q1904_o,6,2,121423.0,37683.0,1000010,29140,4885
query_Q1904_o,6,3,120821.0,37747.0,1000000,28830,4763
query_Q1904_o,6,4,121275.0,37697.0,1000012,28893,4801
query_Q1904_o,6,5,121502.0,37674.0,1000016,28590,4684
