query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q21590062_o,6,1,94375.0,40455.0,1000020,45995,1966
query_Q21590062_o,6,2,94599.0,40434.0,1000001,41218,2398
query_Q21590062_o,6,3,94230.0,40469.0,1000016,40356,2018
query_Q21590062_o,6,4,94358.0,40460.0,1000000,39455,1726
query_Q21590062_o,6,5,94207.0,40470.0,1000003,40618,2418
