query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,6,1,91033.0,90897.0,1000003,38073,30325968
query_SPO_s,6,2,91033.0,90897.0,1000003,46133,30908638
query_SPO_s,6,3,91040.0,90897.0,1000010,44902,30273989
query_SPO_s,6,4,91030.0,90897.0,1000000,42830,30187750
query_SPO_s,6,5,91025.0,90898.0,1000005,39465,31206934
