query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_o,6,1,116215.0,88379.0,1000005,165369,324219
query_SPO_o,6,2,115773.0,88423.0,1000003,181580,324064
query_SPO_o,6,3,116200.0,88380.0,1000000,163802,324340
query_SPO_o,6,4,115907.0,88410.0,1000007,153085,324998
query_SPO_o,6,5,116140.0,88386.0,1000000,144476,323392
