query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,5,1,4538.0,4538.0,65348.0,34742.0,30606.0,159418.9431467607,100090,1993,62467
query_Q3206_o,5,2,4537.0,4537.0,65043.0,35069.0,29974.0,161645.85673352436,100112,764,67134
query_Q3206_o,5,3,4539.0,4539.0,64692.0,35452.0,29240.0,160668.90680766688,100144,634,67831
query_Q3206_o,5,4,4537.0,4537.0,64627.0,35462.0,29165.0,158016.61714789507,100089,590,65407
query_Q3206_o,5,5,4537.0,4537.0,65045.0,35032.0,30013.0,158604.88604804937,100077,603,65441
