query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_Q36074_o,5,1,4537.0,4537.0,63288.0,36758.0,26530.0,218025.47939166852,100046,2036,90668
query_Q36074_o,5,2,4538.0,4538.0,63381.0,36673.0,26708.0,216924.2617893345,100054,719,88511
query_Q36074_o,5,3,4538.0,4538.0,63305.0,36794.0,26511.0,221060.4671661525,100099,587,90683
query_Q36074_o,5,4,4537.0,4537.0,63567.0,36493.0,27074.0,220144.05995150981,100060,635,88011
query_Q36074_o,5,5,4538.0,4538.0,63892.0,36189.0,27703.0,222178.36051123842,100081,579,91886
