query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_145,9,1,4910.0,3295.0,1000010,20365,4904157
query_145,9,2,4759.0,3296.0,1000160,19264,5058010
query_145,9,3,4854.0,3296.0,1000259,19231,4957996
query_145,9,4,4858.0,3296.0,1000266,19312,4959176
query_145,9,5,4913.0,3295.0,1000019,19180,4897979
