CD,1327,http://dbpedia.org/ontology/Hospital
CD,1347,http://dbpedia.org/ontology/TennisPlayer
CD,1352,http://dbpedia.org/ontology/BasketballPlayer
CD,1352,http://dbpedia.org/ontology/Journalist
CD,1443,http://dbpedia.org/ontology/Non-ProfitOrganisation
CD,1449,http://dbpedia.org/ontology/LunarCrater
CD,1473,http://dbpedia.org/ontology/MountainRange
CD,1506,http://dbpedia.org/ontology/Crustacean
CD,1517,http://dbpedia.org/ontology/Monarch
CD,1537,http://dbpedia.org/ontology/GaelicGamesPlayer
CD,1581,http://dbpedia.org/ontology/PrimeMinister
CD,1621,http://dbpedia.org/ontology/AdultActor
CD,1662,http://dbpedia.org/ontology/FigureSkater
CD,1689,http://dbpedia.org/ontology/Protein
CD,1703,http://dbpedia.org/ontology/RecordLabel
CD,1730,http://dbpedia.org/ontology/ShoppingMall
CD,1779,http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase
CD,1822,http://dbpedia.org/ontology/Island
CD,1846,http://dbpedia.org/ontology/Arachnid
CD,1852,http://dbpedia.org/ontology/Website
CD,1895,http://dbpedia.org/ontology/ComicsCreator
CD,1922,http://dbpedia.org/ontology/Congressman
CD,2105,http://dbpedia.org/ontology/President
CD,2145,http://dbpedia.org/ontology/Governor
CD,2175,http://dbpedia.org/ontology/Bridge
CD,2175,http://dbpedia.org/ontology/Wrestler
CD,2182,http://dbpedia.org/ontology/Magazine
CD,2207,http://dbpedia.org/ontology/ChristianBishop
CD,2344,http://dbpedia.org/ontology/Saint
CD,2457,http://dbpedia.org/ontology/Airline
CD,2505,http://dbpedia.org/ontology/Country
CD,2534,http://dbpedia.org/ontology/EthnicGroup
CD,2648,http://dbpedia.org/ontology/Cyclist
CD,2656,http://dbpedia.org/ontology/SportsEvent
CD,2707,http://dbpedia.org/ontology/Skyscraper
CD,3025,http://dbpedia.org/ontology/RugbyPlayer
CD,3059,http://dbpedia.org/ontology/Language
CD,3337,http://dbpedia.org/ontology/Newspaper
CD,3472,http://dbpedia.org/ontology/Sales
CD,3520,http://dbpedia.org/ontology/CollegeCoach
CD,3669,http://dbpedia.org/ontology/Weapon
CD,3851,http://dbpedia.org/ontology/AnatomicalStructure
CD,3951,http://dbpedia.org/ontology/MemberOfParliament
CD,4066,http://dbpedia.org/ontology/Song
CD,4094,http://dbpedia.org/ontology/BritishRoyalty
CD,4348,http://dbpedia.org/ontology/Drug
CD,4521,http://dbpedia.org/ontology/ProtectedArea
CD,4647,http://dbpedia.org/ontology/Disease
CD,4809,http://dbpedia.org/ontology/Stadium
CD,5161,http://dbpedia.org/ontology/ComicsCharacter
CD,5423,http://dbpedia.org/ontology/Cleric
CD,5737,http://dbpedia.org/ontology/Reptile
CD,6117,http://dbpedia.org/ontology/Cricketer
CD,6187,http://dbpedia.org/ontology/Aircraft
CD,6273,http://dbpedia.org/ontology/ChemicalCompound
CD,6304,http://dbpedia.org/ontology/IceHockeyPlayer
CD,6517,http://dbpedia.org/ontology/Automobile
CD,6775,http://dbpedia.org/ontology/Broadcast
CD,6841,http://dbpedia.org/ontology/Amphibian
CD,6960,http://dbpedia.org/ontology/Fungus
CD,7128,http://dbpedia.org/ontology/Station
CD,8053,http://dbpedia.org/ontology/MilitaryConflict
CD,8174,http://dbpedia.org/ontology/Lake
CD,8274,http://dbpedia.org/ontology/Mammal
CD,8475,http://dbpedia.org/ontology/Scientist
CD,8479,http://dbpedia.org/ontology/Mountain
CD,8490,http://dbpedia.org/ontology/SoccerManager
CD,8635,http://dbpedia.org/ontology/FictionalCharacter
CD,8677,http://dbpedia.org/ontology/Mollusca
CD,8751,http://dbpedia.org/ontology/Writer
CD,8914,http://dbpedia.org/ontology/Road
CD,8914,http://dbpedia.org/ontology/Infrastructure
CD,8963,http://dbpedia.org/ontology/AmericanFootballPlayer
CD,9393,http://dbpedia.org/ontology/MilitaryUnit
CD,9520,http://dbpedia.org/ontology/Airport
CD,9775,http://dbpedia.org/ontology/FloweringPlant
CD,10748,http://dbpedia.org/ontology/University
CD,11134,http://dbpedia.org/ontology/Fish
CD,11256,http://dbpedia.org/ontology/BaseballPlayer
CD,11593,http://dbpedia.org/ontology/SoccerClub
CD,11705,http://dbpedia.org/ontology/SportsTeam
CD,12244,http://dbpedia.org/ontology/Event
CD,12334,http://dbpedia.org/ontology/Bird
CD,12348,http://dbpedia.org/ontology/Planet
CD,12702,http://dbpedia.org/ontology/City
CD,13494,http://dbpedia.org/ontology/MilitaryPerson
CD,15284,http://dbpedia.org/ontology/GridironFootballPlayer
CD,15502,http://dbpedia.org/ontology/VideoGame
CD,15703,http://dbpedia.org/ontology/RadioStation
CD,15779,http://dbpedia.org/ontology/TelevisionShow
CD,15957,http://dbpedia.org/ontology/AutomobileEngine
CD,16526,http://dbpedia.org/ontology/OfficeHolder
CD,18412,http://dbpedia.org/ontology/River
CD,18537,http://dbpedia.org/ontology/Stream
CD,19285,http://dbpedia.org/ontology/Politician
CD,19626,http://dbpedia.org/ontology/Device
CD,19698,http://dbpedia.org/ontology/Ship
CD,20471,http://dbpedia.org/ontology/School
CD,20490,http://dbpedia.org/ontology/Book
CD,21862,http://dbpedia.org/ontology/Band
CD,22377,http://dbpedia.org/ontology/PersonFunction
CD,22633,http://dbpedia.org/ontology/Software
CD,23297,http://dbpedia.org/ontology/HistoricPlace
CD,25630,http://dbpedia.org/ontology/MusicalArtist
CD,26717,http://dbpedia.org/ontology/BodyOfWater
CD,31251,http://dbpedia.org/ontology/Company
CD,31297,http://dbpedia.org/ontology/EducationalInstitution
CD,32476,http://dbpedia.org/ontology/Town
CD,32712,http://dbpedia.org/ontology/MeanOfTransportation
CD,32780,http://dbpedia.org/ontology/Building
CD,32937,http://dbpedia.org/ontology/Single
CD,36245,http://dbpedia.org/ontology/Insect
CD,37898,http://dbpedia.org/ontology/Actor
CD,39528,http://dbpedia.org/ontology/Plant
CD,48689,http://xmlns.com/foaf/0.1/Person
CD,49184,http://dbpedia.org/ontology/Film
CD,58926,http://dbpedia.org/ontology/SoccerPlayer
CD,60399,http://dbpedia.org/ontology/Village
CD,67005,http://dbpedia.org/ontology/AdministrativeRegion
CD,74397,http://dbpedia.org/ontology/TelevisionEpisode
CD,78829,http://dbpedia.org/ontology/Artist
CD,94033,http://dbpedia.org/ontology/Album
CD,96534,http://dbpedia.org/ontology/Animal
CD,114848,http://dbpedia.org/ontology/Athlete
CD,131036,http://dbpedia.org/ontology/MusicalWork
CD,134972,http://dbpedia.org/ontology/Organisation
CD,143504,http://dbpedia.org/ontology/Eukaryote
CD,146082,http://dbpedia.org/ontology/Species
CD,239630,http://dbpedia.org/ontology/Settlement
CD,310970,http://dbpedia.org/ontology/PopulatedPlace
CD,317015,http://dbpedia.org/ontology/Person
CD,320048,http://dbpedia.org/ontology/Work
CD,413404,http://dbpedia.org/ontology/Place
CD,520538,http://www.opengis.net/gml/_Feature
CD,565108,http://www.w3.org/2004/02/skos/core#Concept
CD,1477796,http://www.w3.org/2002/07/owl#Thing
